Sample,link,miRW-Imp
TCGA_CU_A0YN_01A,CRY1_PRKAG1,1.36676
TCGA_CU_A0YN_01A,CRY1_PRKAA1,1.42354
TCGA_CU_A0YN_01A,CRY1_FBXL3,1.25493
TCGA_CU_A0YN_01A,CRY1_TPTEP2-CSNK1E,0.48951
TCGA_CU_A0YN_01A,CRY1_NR3C1,1.57476
TCGA_CU_A0YN_01A,CRY1_CSNK1E,1.6835
TCGA_CU_A0YN_01A,CRY1_RORB,0.49201
TCGA_CU_A0YN_01A,CRY1_PRKAG2,0.66082
TCGA_CU_A0YN_01A,CRY1_PER1,1.04118
TCGA_CU_A0YN_01A,CRY1_PRKAB1,1.08329
TCGA_CU_A0YN_01A,CRY1_PER2,0.84991
TCGA_CU_A0YN_01A,CRY1_RORA,0.78638
TCGA_CU_A0YN_01A,CRY1_PER3,0.93765
TCGA_CU_A0YN_01A,CRY1_PRKAA2,0.51121
TCGA_CU_A0YN_01A,CRY1_NR1D2,1.09058
TCGA_CU_A0YN_01A,ATG10_GABARAPL2,1.32099
TCGA_CU_A0YN_01A,ATG12_GABARAPL2,1.6607
TCGA_CU_A0YN_01A,ATG13_GABARAPL2,2.02594
TCGA_CU_A0YN_01A,ATG14_GABARAPL2,1.71435
TCGA_CU_A0YN_01A,ATG16L1_GABARAPL2,1.69101
TCGA_CU_A0YN_01A,ATG3_GABARAPL2,1.7976
TCGA_CU_A0YN_01A,ATG4A_GABARAPL2,1.40689
TCGA_CU_A0YN_01A,ATG4B_GABARAPL2,1.36802
TCGA_CU_A0YN_01A,ATG4C_GABARAPL2,1.32119
TCGA_CU_A0YN_01A,ATG4D_GABARAPL2,1.40925
TCGA_CU_A0YN_01A,ATG5_GABARAPL2,2.17877
TCGA_CU_A0YN_01A,ATG7_GABARAPL2,1.54412
TCGA_CU_A0YN_01A,BCL2L13_GABARAPL2,1.27136
TCGA_CU_A0YN_01A,BECN1_GABARAPL2,1.6988
TCGA_CU_A0YN_01A,BECN2_GABARAPL2,0.79107
TCGA_CU_A0YN_01A,BNIP3_GABARAPL2,2.21255
TCGA_CU_A0YN_01A,BNIP3L_GABARAPL2,2.57931
TCGA_CU_A0YN_01A,CALCOCO2_GABARAPL2,1.8624
TCGA_CU_A0YN_01A,CD300C_GABARAPL2,0.97537
TCGA_CU_A0YN_01A,FUNDC1_GABARAPL2,1.40402
TCGA_CU_A0YN_01A,GABARAP_GABARAPL2,0.95929
TCGA_CU_A0YN_01A,GABARAPL1_GABARAPL2,1.7693
TCGA_CU_A0YN_01A,GABARAPL2_PLEKHM1,1.25675
TCGA_CU_A0YN_01A,GABARAPL2_WIPI2,1.84866
TCGA_CU_A0YN_01A,GABARAPL2_MAP1B,0.96487
TCGA_CU_A0YN_01A,GABARAPL2_SQSTM1,2.06241
TCGA_CU_A0YN_01A,GABARAPL2_NBR1,1.98919
TCGA_CU_A0YN_01A,GABARAPL2_MAP1A,1.01132
TCGA_CU_A0YN_01A,GABARAPL2_SIRT1,1.95897
TCGA_CU_A0YN_01A,GABARAPL2_TBC1D5,1.16303
TCGA_CU_A0YN_01A,GABARAPL2_PEX6,1.21286
TCGA_CU_A0YN_01A,GABARAPL2_PEX10,1.1999
TCGA_CU_A0YN_01A,GABARAPL2_PSMD4,2.25173
TCGA_CU_A0YN_01A,GABARAPL2_ULK1,2.10836
TCGA_CU_A0YN_01A,GABARAPL2_TBC1D15,1.28238
TCGA_CU_A0YN_01A,GABARAPL2_TAX1BP1,1.687
TCGA_CU_A0YN_01A,GABARAPL2_ULK2,1.2921
TCGA_CU_A0YN_01A,GABARAPL2_RETREG1,0.79632
TCGA_CU_A0YN_01A,GABARAPL2_PRKACG,0.74962
TCGA_CU_A0YN_01A,GABARAPL2_TBC1D17,1.28033
TCGA_CU_A0YN_01A,GABARAPL2_PIK3R4,1.57515
TCGA_CU_A0YN_01A,GABARAPL2_TP53INP2,1.37827
TCGA_CU_A0YN_01A,GABARAPL2_TBC1D25,1.23994
TCGA_CU_A0YN_01A,GABARAPL2_UBA5,1.29107
TCGA_CU_A0YN_01A,GABARAPL2_PIK3C3,1.38097
TCGA_CU_A0YN_01A,GABARAPL2_OPTN,2.6397
TCGA_CU_A0YN_01A,ATM_ERCC1,1.5804
TCGA_CU_A0YN_01A,ATP23_ERCC1,1.32921
TCGA_CU_A0YN_01A,BRCA1_ERCC1,1.86981
TCGA_CU_A0YN_01A,CETN2_ERCC1,2.598
TCGA_CU_A0YN_01A,DCLRE1C_ERCC1,1.68791
TCGA_CU_A0YN_01A,EME1_ERCC1,1.26758
TCGA_CU_A0YN_01A,ERCC1_ERCC2,2.04481
TCGA_CU_A0YN_01A,ERCC1_RAD52,1.67156
TCGA_CU_A0YN_01A,ERCC1_ERCC8,1.39142
TCGA_CU_A0YN_01A,ERCC1_PAXX,2.25737
TCGA_CU_A0YN_01A,ERCC1_KDM1A,2.50411
TCGA_CU_A0YN_01A,ERCC1_RCOR1,2.11966
TCGA_CU_A0YN_01A,ERCC1_FANCM,1.52083
TCGA_CU_A0YN_01A,ERCC1_XRCC4,1.93293
TCGA_CU_A0YN_01A,ERCC1_ERCC5,1.16566
TCGA_CU_A0YN_01A,ERCC1_XPC,1.86628
TCGA_CU_A0YN_01A,ERCC1_RAD51,1.70181
TCGA_CU_A0YN_01A,ERCC1_LIG4,2.12468
TCGA_CU_A0YN_01A,ERCC1_MSH2,1.83009
TCGA_CU_A0YN_01A,ERCC1_ERCC4,1.64793
TCGA_CU_A0YN_01A,ERCC1_XPA,2.21122
TCGA_CU_A0YN_01A,ERCC1_XRCC5,2.88887
TCGA_CU_A0YN_01A,ERCC1_ERCC3,2.113
TCGA_CU_A0YN_01A,ERCC1_XRCC1,2.37832
TCGA_CU_A0YN_01A,ERCC1_XRCC6,2.9287
TCGA_CU_A0YN_01A,ERCC1_MSH3,1.75369
TCGA_CU_A0YN_01A,ERCC1_MSH6,2.03039
TCGA_CU_A0YN_01A,ERCC1_FEN1,2.70963
TCGA_CU_A0YN_01A,ERCC1_POLD1,2.00531
TCGA_CU_A0YN_01A,ERCC1_FANCI,1.97628
TCGA_CU_A0YN_01A,ERCC1_RAD23B,2.9647
TCGA_CU_A0YN_01A,ERCC1_SLX1A,0.98179
TCGA_CU_A0YN_01A,ERCC1_MUS81,1.94872
TCGA_CU_A0YN_01A,ERCC1_PRKDC,2.66209
TCGA_CU_A0YN_01A,ERCC1_ERCC6,1.49932
TCGA_CU_A0YN_01A,ERCC1_NHEJ1,1.10836
TCGA_CU_A0YN_01A,ERCC1_PHF21A,1.60851
TCGA_CU_A0YN_01A,ERCC1_FANCD2,1.73632
TCGA_CU_A0YN_01A,ERCC1_SLX4,1.48796
TCGA_CU_A0YN_01A,B3GALT6_B4GALT7,0.23552
TCGA_CU_A0YN_01A,B4GALT7_XYLT2,0.34278
TCGA_CU_A0YN_01A,B4GALT7_XYLT1,0.1884
TCGA_CU_A0YN_01A,GRB2_XYLT2,1.12326
TCGA_CU_A0YN_01A,SLC6A20_XYLT2,0.18594
TCGA_CU_A0YN_01A,XYLT1_XYLT2,0.35407
TCGA_CU_A0YN_01A,BAG3_HSPB6,1.35584
TCGA_CU_A0YN_01A,HSPB1_HSPB6,2.12363
TCGA_CU_A0YN_01A,HSPB6_SFN,2.59065
TCGA_CU_A0YN_01A,BAIAP2L1_WASL,0.07582
TCGA_CU_A0YN_01A,BCS1L_COX15,1.07477
TCGA_CU_A0YN_01A,COX10_COX15,1.12846
TCGA_CU_A0YN_01A,COX11_COX15,1.20713
TCGA_CU_A0YN_01A,COX15_UQCRFS1,1.4802
TCGA_CU_A0YN_01A,COX15_MT-CO2,3.27135
TCGA_CU_A0YN_01A,COX15_SURF1,1.73373
TCGA_CU_A0YN_01A,COX15_SCO2,0.5955
TCGA_CU_A0YN_01A,COX15_CYC1,1.92389
TCGA_CU_A0YN_01A,COX15_SCO1,1.09415
TCGA_CU_A0YN_01A,COX15_COX6B1,1.92652
TCGA_CU_A0YN_01A,COX15_MT-CO3,3.26896
TCGA_CU_A0YN_01A,COX15_MT-CO1,3.19971
TCGA_CU_A0YN_01A,COX15_PET117,0.62587
TCGA_CU_A0YN_01A,COX15_COX5A,1.86247
TCGA_CU_A0YN_01A,BLNK_LCP2,0.86325
TCGA_CU_A0YN_01A,BTK_LCP2,0.87985
TCGA_CU_A0YN_01A,CBL_LCP2,1.19228
TCGA_CU_A0YN_01A,CD247_LCP2,1.05987
TCGA_CU_A0YN_01A,CD3D_LCP2,1.49351
TCGA_CU_A0YN_01A,CD6_LCP2,1.09479
TCGA_CU_A0YN_01A,FYB1_LCP2,1.55791
TCGA_CU_A0YN_01A,FYN_LCP2,1.51458
TCGA_CU_A0YN_01A,GRAP_LCP2,0.6533
TCGA_CU_A0YN_01A,GRAP2_LCP2,0.72899
TCGA_CU_A0YN_01A,GRB2_LCP2,2.04399
TCGA_CU_A0YN_01A,ITK_LCP2,0.84781
TCGA_CU_A0YN_01A,LAT_LCP2,0.58363
TCGA_CU_A0YN_01A,LCK_LCP2,1.36114
TCGA_CU_A0YN_01A,LCP2_TYROBP,1.73266
TCGA_CU_A0YN_01A,LCP2_NCK2,1.53769
TCGA_CU_A0YN_01A,LCP2_RABIF,1.34407
TCGA_CU_A0YN_01A,LCP2_TEC,0.76324
TCGA_CU_A0YN_01A,LCP2_MAP4K1,0.88781
TCGA_CU_A0YN_01A,LCP2_PTPN11,2.00313
TCGA_CU_A0YN_01A,LCP2_VAV3,1.39797
TCGA_CU_A0YN_01A,LCP2_PTPN6,1.56962
TCGA_CU_A0YN_01A,LCP2_LYN,1.74153
TCGA_CU_A0YN_01A,LCP2_PTPRC,1.56068
TCGA_CU_A0YN_01A,LCP2_VAV1,0.98663
TCGA_CU_A0YN_01A,LCP2_RAP1B,0.95581
TCGA_CU_A0YN_01A,LCP2_PLCG1,1.50815
TCGA_CU_A0YN_01A,LCP2_PLCG2,0.89974
TCGA_CU_A0YN_01A,LCP2_SOS1,1.25823
TCGA_CU_A0YN_01A,LCP2_RAP1A,1.77294
TCGA_CU_A0YN_01A,LCP2_SYK,1.39667
TCGA_CU_A0YN_01A,LCP2_SHC1,1.88543
TCGA_CU_A0YN_01A,LCP2_NCK1,1.24392
TCGA_CU_A0YN_01A,LCP2_ZAP70,1.28201
TCGA_CU_A0YN_01A,LCP2_SRC,1.98308
TCGA_CU_A0YN_01A,LCP2_RANGAP1,2.02032
TCGA_CU_A0YN_01A,LCP2_SKAP1,0.86819
TCGA_CU_A0YN_01A,LCP2_VAV2,1.97873
TCGA_CU_A0YN_01A,LCP2_WAS,1.18949
TCGA_CU_A0YN_01A,BOD1L1_CXXC1,0.05068
TCGA_CU_A0YN_01A,BOD1L1_SETD1A,0.03389
TCGA_CU_A0YN_01A,BOD1L1_RBBP5,0.03043
TCGA_CU_A0YN_01A,BRAF_PPP5C,1.29642
TCGA_CU_A0YN_01A,CCT2_PPP5C,1.78177
TCGA_CU_A0YN_01A,CCT3_PPP5C,2.34909
TCGA_CU_A0YN_01A,CCT4_PPP5C,1.96042
TCGA_CU_A0YN_01A,CCT5_PPP5C,1.92181
TCGA_CU_A0YN_01A,CCT6A_PPP5C,2.72306
TCGA_CU_A0YN_01A,CCT6B_PPP5C,0.61379
TCGA_CU_A0YN_01A,CCT7_PPP5C,2.00553
TCGA_CU_A0YN_01A,CCT8_PPP5C,1.88494
TCGA_CU_A0YN_01A,CDC37_PPP5C,2.11101
TCGA_CU_A0YN_01A,DNAJC9_PPP5C,1.31887
TCGA_CU_A0YN_01A,HSP90AA1_PPP5C,3.25763
TCGA_CU_A0YN_01A,HSP90AB1_PPP5C,3.13971
TCGA_CU_A0YN_01A,MAP3K5_PPP5C,1.69795
TCGA_CU_A0YN_01A,PPP5C_STIP1,2.28967
TCGA_CU_A0YN_01A,PPP5C_PSMG1,1.47507
TCGA_CU_A0YN_01A,PPP5C_PTGES3,2.70284
TCGA_CU_A0YN_01A,PPP5C_TCP1,1.90488
TCGA_CU_A0YN_01A,PPP5C_TSC1,1.41215
TCGA_CU_A0YN_01A,PPP5C_PSMG2,1.86923
TCGA_CU_A0YN_01A,BTRC_CD4,1.57369
TCGA_CU_A0YN_01A,CCL4_CD4,1.85469
TCGA_CU_A0YN_01A,CCR2_CD4,1.12309
TCGA_CU_A0YN_01A,CCR5_CD4,1.44314
TCGA_CU_A0YN_01A,CCR7_CD4,1.6632
TCGA_CU_A0YN_01A,CD19_CD4,0.97446
TCGA_CU_A0YN_01A,CD1D_CD4,0.75337
TCGA_CU_A0YN_01A,CD2_CD4,1.74277
TCGA_CU_A0YN_01A,CD247_CD4,1.33995
TCGA_CU_A0YN_01A,CD27_CD4,1.19821
TCGA_CU_A0YN_01A,CD274_CD4,1.38839
TCGA_CU_A0YN_01A,CD28_CD4,1.08253
TCGA_CU_A0YN_01A,CD38_CD4,1.22687
TCGA_CU_A0YN_01A,CD3D_CD4,1.86235
TCGA_CU_A0YN_01A,CD3E_CD4,1.71207
TCGA_CU_A0YN_01A,CD3G_CD4,1.22025
TCGA_CU_A0YN_01A,CD4_LCK,1.60627
TCGA_CU_A0YN_01A,CD4_HLA-DMB,1.48072
TCGA_CU_A0YN_01A,CD4_IL5,0.70031
TCGA_CU_A0YN_01A,CD4_PDCD1LG2,1.1786
TCGA_CU_A0YN_01A,CD4_SKP1,1.66618
TCGA_CU_A0YN_01A,CD4_ENPEP,1.07943
TCGA_CU_A0YN_01A,CD4_HLA-DRB5,2.19469
TCGA_CU_A0YN_01A,CD4_HLA-DOB,1.07463
TCGA_CU_A0YN_01A,CD4_PRF1,1.38508
TCGA_CU_A0YN_01A,CD4_HLA-DPA1,2.04863
TCGA_CU_A0YN_01A,CD4_IL10,0.97319
TCGA_CU_A0YN_01A,CD4_FCGR3A,1.86523
TCGA_CU_A0YN_01A,CD4_IFNG,0.97897
TCGA_CU_A0YN_01A,CD4_CD80,1.25857
TCGA_CU_A0YN_01A,CD4_CD8A,1.53092
TCGA_CU_A0YN_01A,CD4_ERVW-1,0.75812
TCGA_CU_A0YN_01A,CD4_GOLPH3,2.00051
TCGA_CU_A0YN_01A,CD4_FYN,1.73949
TCGA_CU_A0YN_01A,CD4_CD40,1.60143
TCGA_CU_A0YN_01A,CD4_FBXW11,1.66378
TCGA_CU_A0YN_01A,CD4_GZMB,1.43626
TCGA_CU_A0YN_01A,CD4_ITIH4,0.76767
TCGA_CU_A0YN_01A,CD4_HLA-DRA,3.18929
TCGA_CU_A0YN_01A,CD4_IL22,0.67711
TCGA_CU_A0YN_01A,CD4_IL2RA,1.08647
TCGA_CU_A0YN_01A,CD4_IL7R,1.92149
TCGA_CU_A0YN_01A,CD4_CD82,2.67825
TCGA_CU_A0YN_01A,CD4_FCGR3B,1.92911
TCGA_CU_A0YN_01A,CD4_TLR4,1.15912
TCGA_CU_A0YN_01A,CD4_FCGR1A,0.80526
TCGA_CU_A0YN_01A,CD4_LAG3,1.15674
TCGA_CU_A0YN_01A,CD4_CD8B2,0.68879
TCGA_CU_A0YN_01A,CD4_PTPRC,1.91313
TCGA_CU_A0YN_01A,CD4_ICOS,1.22448
TCGA_CU_A0YN_01A,CD4_ITGAX,1.22959
TCGA_CU_A0YN_01A,CD4_HLA-DQA2,2.12256
TCGA_CU_A0YN_01A,CD4_CD44,2.78372
TCGA_CU_A0YN_01A,CD4_CD40LG,1.07323
TCGA_CU_A0YN_01A,CD4_CXCR4,2.43868
TCGA_CU_A0YN_01A,CD4_TNF,1.65786
TCGA_CU_A0YN_01A,CD4_IL1B,2.63924
TCGA_CU_A0YN_01A,CD4_CD7,1.3831
TCGA_CU_A0YN_01A,CD4_PDCD1,1.0485
TCGA_CU_A0YN_01A,CD4_IL7,0.84314
TCGA_CU_A0YN_01A,CD4_CD86,1.60877
TCGA_CU_A0YN_01A,CD4_SYK,1.63215
TCGA_CU_A0YN_01A,CD4_CTLA4,1.29809
TCGA_CU_A0YN_01A,CD4_CD69,1.19524
TCGA_CU_A0YN_01A,CD4_HLA-DPB1,2.01815
TCGA_CU_A0YN_01A,CD4_IL2,0.98596
TCGA_CU_A0YN_01A,CD4_CD81,2.18049
TCGA_CU_A0YN_01A,CD4_ICAM1,2.22608
TCGA_CU_A0YN_01A,CD4_RBX1,1.76051
TCGA_CU_A0YN_01A,CD4_SELL,1.43982
TCGA_CU_A0YN_01A,CD4_HLA-DOA,1.4198
TCGA_CU_A0YN_01A,CD4_IL13,0.9123
TCGA_CU_A0YN_01A,CD4_HLA-DQB1,1.83359
TCGA_CU_A0YN_01A,CD4_TRAT1,0.94094
TCGA_CU_A0YN_01A,CD4_CD8B,0.94803
TCGA_CU_A0YN_01A,CD4_FOXP3,1.46947
TCGA_CU_A0YN_01A,CD4_ITGAM,1.45946
TCGA_CU_A0YN_01A,CD4_TBX21,0.88874
TCGA_CU_A0YN_01A,CD4_PLAT,1.97139
TCGA_CU_A0YN_01A,CD4_IL15,1.05977
TCGA_CU_A0YN_01A,CD4_FN1,2.8572
TCGA_CU_A0YN_01A,CD4_CD5,1.37149
TCGA_CU_A0YN_01A,CD4_CXCR5,0.68419
TCGA_CU_A0YN_01A,CD4_CUL1,1.85044
TCGA_CU_A0YN_01A,CD4_ZAP70,1.53386
TCGA_CU_A0YN_01A,CD4_IL6,1.53469
TCGA_CU_A0YN_01A,CD4_IL4,0.94177
TCGA_CU_A0YN_01A,CD4_HLA-DMA,1.82674
TCGA_CU_A0YN_01A,CD4_IL16,1.03373
TCGA_CU_A0YN_01A,CD4_HLA-DRB1,2.99462
TCGA_CU_A0YN_01A,CD4_HLA-DQA1,1.85043
TCGA_CU_A0YN_01A,CD4_IL17A,0.7285
TCGA_CU_A0YN_01A,CACNA1C_CACNG3,0.00505
TCGA_CU_A0YN_01A,CACNA1D_CACNG3,0.00418
TCGA_CU_A0YN_01A,CACNA1F_CACNG3,0.00381
TCGA_CU_A0YN_01A,CACNA1S_CACNG3,0.00354
TCGA_CU_A0YN_01A,CACNA2D1_CACNG3,0.00469
TCGA_CU_A0YN_01A,CACNA2D4_CACNG3,0.00364
TCGA_CU_A0YN_01A,CACNB1_CACNG3,0.0042
TCGA_CU_A0YN_01A,CACNB3_CACNG3,0.00501
TCGA_CU_A0YN_01A,CACNB4_CACNG3,0.0026
TCGA_CU_A0YN_01A,CACNG1_CACNG3,0.00225
TCGA_CU_A0YN_01A,CACNG3_CACNG7,0.00539
TCGA_CU_A0YN_01A,CACNG3_CACNG8,0.00865
TCGA_CU_A0YN_01A,CACNG3_CACNG4,0.01418
TCGA_CU_A0YN_01A,CACNG3_GRIA2,0.00924
TCGA_CU_A0YN_01A,CACNG3_CACNG6,0.0128
TCGA_CU_A0YN_01A,CALM3_CAMK1G,0.09124
TCGA_CU_A0YN_01A,CAMK1G_NOS3,0.03858
TCGA_CU_A0YN_01A,CANX_CFTR,1.62205
TCGA_CU_A0YN_01A,CFTR_PRKACG,0.24811
TCGA_CU_A0YN_01A,CFTR_RNF5,0.91239
TCGA_CU_A0YN_01A,CFTR_GOPC,0.80764
TCGA_CU_A0YN_01A,CFTR_SLC26A9,0.34891
TCGA_CU_A0YN_01A,CFTR_YWHAB,1.23733
TCGA_CU_A0YN_01A,CFTR_PRKAG3,0.22793
TCGA_CU_A0YN_01A,CFTR_DERL1,0.75367
TCGA_CU_A0YN_01A,CFTR_TJP1,1.04133
TCGA_CU_A0YN_01A,CFTR_PRKAG1,0.78821
TCGA_CU_A0YN_01A,CFTR_PRKAB2,0.59986
TCGA_CU_A0YN_01A,CFTR_HSPA8,2.21333
TCGA_CU_A0YN_01A,CFTR_SLC9A3R2,0.82667
TCGA_CU_A0YN_01A,CFTR_PRKAB1,0.56843
TCGA_CU_A0YN_01A,CFTR_HSP90AA1,2.44843
TCGA_CU_A0YN_01A,CFTR_KCNJ1,0.21801
TCGA_CU_A0YN_01A,CFTR_FLNA,1.35185
TCGA_CU_A0YN_01A,CFTR_PRKAG2,0.31589
TCGA_CU_A0YN_01A,CFTR_YWHAG,1.19253
TCGA_CU_A0YN_01A,CFTR_PRKAA1,0.84478
TCGA_CU_A0YN_01A,CFTR_HSPA4,1.19308
TCGA_CU_A0YN_01A,CFTR_VCP,1.23438
TCGA_CU_A0YN_01A,CFTR_HSP90AB1,2.2138
TCGA_CU_A0YN_01A,CFTR_PRKAA2,0.23135
TCGA_CU_A0YN_01A,CFTR_SLC26A6,0.64718
TCGA_CU_A0YN_01A,CFTR_PDZK1,0.24936
TCGA_CU_A0YN_01A,CFTR_USP10,0.72602
TCGA_CU_A0YN_01A,CFTR_YWHAZ,1.74386
TCGA_CU_A0YN_01A,CFTR_SLC9A3R1,1.51277
TCGA_CU_A0YN_01A,CFTR_STUB1,0.58572
TCGA_CU_A0YN_01A,CCDC105_MRPS10,0.74721
TCGA_CU_A0YN_01A,ERAL1_MRPS10,1.98978
TCGA_CU_A0YN_01A,HIBCH_MRPS10,1.15414
TCGA_CU_A0YN_01A,MED1_MRPS10,2.16483
TCGA_CU_A0YN_01A,MRPL12_MRPS10,1.98136
TCGA_CU_A0YN_01A,MRPL17_MRPS10,2.38342
TCGA_CU_A0YN_01A,MRPL18_MRPS10,1.99533
TCGA_CU_A0YN_01A,MRPL21_MRPS10,2.19861
TCGA_CU_A0YN_01A,MRPL3_MRPS10,2.04877
TCGA_CU_A0YN_01A,MRPL33_MRPS10,2.21825
TCGA_CU_A0YN_01A,MRPL36_MRPS10,2.26465
TCGA_CU_A0YN_01A,MRPL50_MRPS10,1.57293
TCGA_CU_A0YN_01A,MRPL51_MRPS10,2.14732
TCGA_CU_A0YN_01A,MRPS10_MRPS23,1.77482
TCGA_CU_A0YN_01A,MRPS10_RPL26,2.03217
TCGA_CU_A0YN_01A,MRPS10_UBA52,2.95148
TCGA_CU_A0YN_01A,MRPS10_RPS6,3.36964
TCGA_CU_A0YN_01A,MRPS10_MRPS28,1.34885
TCGA_CU_A0YN_01A,MRPS10_RPS15,2.64192
TCGA_CU_A0YN_01A,MRPS10_RPS2,3.14021
TCGA_CU_A0YN_01A,MRPS10_MRPS24,1.04528
TCGA_CU_A0YN_01A,MRPS10_RPS8,3.20769
TCGA_CU_A0YN_01A,MRPS10_RPL37A,2.58266
TCGA_CU_A0YN_01A,MRPS10_MRPS6,1.8578
TCGA_CU_A0YN_01A,MRPS10_RPL24,3.06552
TCGA_CU_A0YN_01A,MRPS10_MTIF3,1.69372
TCGA_CU_A0YN_01A,MRPS10_MRPS33,1.54138
TCGA_CU_A0YN_01A,MRPS10_MRPS9,1.81943
TCGA_CU_A0YN_01A,MRPS10_MRPS25,1.48939
TCGA_CU_A0YN_01A,MRPS10_RPL23A,2.55574
TCGA_CU_A0YN_01A,MRPS10_RPS25,3.14124
TCGA_CU_A0YN_01A,MRPS10_MRPS31,1.83887
TCGA_CU_A0YN_01A,MRPS10_MRPS22,1.53982
TCGA_CU_A0YN_01A,MRPS10_RPS5,3.17408
TCGA_CU_A0YN_01A,MRPS10_RPS28,2.97155
TCGA_CU_A0YN_01A,MRPS10_MRPS18A,1.63307
TCGA_CU_A0YN_01A,MRPS10_RPS7,2.98097
TCGA_CU_A0YN_01A,MRPS10_POLR1C,1.3469
TCGA_CU_A0YN_01A,MRPS10_RPL4,2.92109
TCGA_CU_A0YN_01A,MRPS10_RPLP1,3.18914
TCGA_CU_A0YN_01A,MRPS10_POLR2C,2.12265
TCGA_CU_A0YN_01A,MRPS10_RPS17,1.59366
TCGA_CU_A0YN_01A,MRPS10_RPL30,2.51378
TCGA_CU_A0YN_01A,MRPS10_RPL5,3.32131
TCGA_CU_A0YN_01A,MRPS10_MRPS26,2.18386
TCGA_CU_A0YN_01A,MRPS10_WDR31,0.99328
TCGA_CU_A0YN_01A,CCL11_CX3CL1,1.28961
TCGA_CU_A0YN_01A,CCL20_CX3CL1,1.44531
TCGA_CU_A0YN_01A,CCL21_CX3CL1,0.55806
TCGA_CU_A0YN_01A,CCL4_CX3CL1,1.30267
TCGA_CU_A0YN_01A,CCL5_CX3CL1,1.71465
TCGA_CU_A0YN_01A,CCR1_CX3CL1,1.0128
TCGA_CU_A0YN_01A,CCR2_CX3CL1,0.81854
TCGA_CU_A0YN_01A,CCR3_CX3CL1,0.61417
TCGA_CU_A0YN_01A,CCR5_CX3CL1,0.98303
TCGA_CU_A0YN_01A,CCR7_CX3CL1,1.13856
TCGA_CU_A0YN_01A,CD200R1_CX3CL1,0.61331
TCGA_CU_A0YN_01A,CSF2_CX3CL1,1.66419
TCGA_CU_A0YN_01A,CSF3_CX3CL1,1.3914
TCGA_CU_A0YN_01A,CX3CL1_IFNG,0.59629
TCGA_CU_A0YN_01A,CX3CL1_CXCL1,1.99215
TCGA_CU_A0YN_01A,CX3CL1_FGF13,0.51985
TCGA_CU_A0YN_01A,CX3CL1_FGF2,0.78422
TCGA_CU_A0YN_01A,CX3CL1_CXCR4,1.88334
TCGA_CU_A0YN_01A,CX3CL1_CXCR1,0.59217
TCGA_CU_A0YN_01A,CX3CL1_CX3CR1,0.78336
TCGA_CU_A0YN_01A,CX3CL1_CXCR6,0.84654
TCGA_CU_A0YN_01A,CX3CL1_CXCR3,0.86329
TCGA_CU_A0YN_01A,CX3CL1_CXCR2,0.71512
TCGA_CU_A0YN_01A,CX3CL1_CXCL9,1.02805
TCGA_CU_A0YN_01A,CX3CL1_EGF,0.68586
TCGA_CU_A0YN_01A,CX3CL1_CXCL16,1.55869
TCGA_CU_A0YN_01A,CX3CL1_CXCL10,1.45884
TCGA_CU_A0YN_01A,UBA52_USP28,2.59782
TCGA_CU_A0YN_01A,RPS27A_USP28,2.66983
TCGA_CU_A0YN_01A,CDH1_SNAI2,2.37074
TCGA_CU_A0YN_01A,HDAC1_SNAI2,2.36517
TCGA_CU_A0YN_01A,KDM1A_SNAI2,2.74964
TCGA_CU_A0YN_01A,SNAI2_TP53,1.7447
TCGA_CU_A0YN_01A,SNAI2_SOX9,2.38124
TCGA_CU_A0YN_01A,SNAI2_TWIST1,2.3921
TCGA_CU_A0YN_01A,CDH17_CTNND2,0.27439
TCGA_CU_A0YN_01A,CDH17_VCL,1.05197
TCGA_CU_A0YN_01A,CDH17_PECAM1,0.98522
TCGA_CU_A0YN_01A,CDH17_OCLN,0.50617
TCGA_CU_A0YN_01A,CDH17_DSP,2.14537
TCGA_CU_A0YN_01A,CDH17_KDR,0.85611
TCGA_CU_A0YN_01A,CDH17_PSEN1,1.13195
TCGA_CU_A0YN_01A,CDH17_CTNND1,0.70015
TCGA_CU_A0YN_01A,CDH17_CTNNA2,0.24946
TCGA_CU_A0YN_01A,CDH17_CTNNA1,1.30221
TCGA_CU_A0YN_01A,CDH17_NECTIN1,1.48573
TCGA_CU_A0YN_01A,CDH17_CTNNB1,1.24059
TCGA_CU_A0YN_01A,CDH17_KLRG1,0.33733
TCGA_CU_A0YN_01A,CDH17_TJP1,1.04992
TCGA_CU_A0YN_01A,CEL_CPA1,0.01886
TCGA_CU_A0YN_01A,CELA3A_CPA1,0.00807
TCGA_CU_A0YN_01A,CELA3B_CPA1,0.00816
TCGA_CU_A0YN_01A,CPA1_CPA2,0.00871
TCGA_CU_A0YN_01A,CPA1_CTRC,0.00898
TCGA_CU_A0YN_01A,CPA1_CTRB1,0.00956
TCGA_CU_A0YN_01A,CPA1_CTRB2,0.00936
TCGA_CU_A0YN_01A,CPA1_CPB1,0.00988
TCGA_CU_A0YN_01A,CPA1_CPA3,0.02153
TCGA_CU_A0YN_01A,HSP90AA1_RPAP3,3.18341
TCGA_CU_A0YN_01A,FLNA_RALA,2.14612
TCGA_CU_A0YN_01A,HSPA4_PGLYRP1,0.69752
TCGA_CU_A0YN_01A,HSP90AB1_RPAP3,3.06874
TCGA_CU_A0YN_01A,CH25H_CYP51A1,0.47349
